Printout for SDDS file out/ltu3/run.twi

       s        ElementName  ElementType      betax          betay          alphax         alphay          etax          etaxp           etay          etayp           psix           psiy           enx            eny         pCentral0   
       m                                        m              m                                            m                             m                            rad            rad             m              m           m$be$nc    
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3.070114e+02          LU3         DRIF   2.050821e+01   1.249567e+01   1.239633e+00  -7.712021e-01   1.906221e-04  -4.692107e-06  -5.965273e-01  -8.868430e-02   1.806596e+01   2.525282e+01   3.236719e-07   1.708068e-06   1.631685e+04 
  3.110114e+02         UND3      WIGGLER   1.257021e+01   2.037917e+01   7.448671e-01  -1.187120e+00   1.718537e-04  -4.692107e-06  -9.444543e-01  -8.500242e-02   1.831774e+01   2.550536e+01   3.236719e-07   1.708068e-06   1.631685e+04 
  3.114434e+02          LU3         DRIF   1.194973e+01   2.142690e+01   6.914324e-01  -1.238192e+00   1.698267e-04  -4.692107e-06  -9.811753e-01  -8.500242e-02   1.835300e+01   2.552604e+01   3.236719e-07   1.708068e-06   1.631685e+04 
  3.115714e+02         QU3D         QUAD   1.194996e+01   2.142852e+01  -6.932774e-01   1.225627e+00   1.704531e-04   1.449162e-05  -9.848199e-01   2.812845e-02   1.836374e+01   2.553200e+01   3.236725e-07   1.711504e-06   1.631685e+04 
  3.120034e+02          LU3         DRIF   1.257208e+01   2.039137e+01  -7.468034e-01   1.175183e+00   1.767135e-04   1.449162e-05  -9.726684e-01   2.812845e-02   1.839899e+01   2.555267e+01   3.236725e-07   1.711504e-06   1.631685e+04 
  3.160034e+02         UND3      WIGGLER   2.052895e+01   1.257881e+01  -1.242415e+00   7.655163e-01   2.346799e-04   1.449162e-05  -8.512457e-01   3.248634e-02   1.865062e+01   2.580428e+01   3.236725e-07   1.711504e-06   1.631685e+04 
  3.164354e+02          LU3         DRIF   2.162552e+01   1.194093e+01  -1.295941e+00   7.110470e-01   2.409403e-04   1.449162e-05  -8.372116e-01   3.248634e-02   1.867112e+01   2.583953e+01   3.236725e-07   1.711504e-06   1.631685e+04 
  3.165634e+02         QU3F         QUAD   2.162567e+01   1.194334e+01   1.294733e+00  -7.299245e-01   2.409770e-04  -1.391874e-05  -8.395198e-01  -6.860344e-02   1.867703e+01   2.585028e+01   3.236723e-07   1.718367e-06   1.631685e+04 
  3.169954e+02          LU3         DRIF   2.053012e+01   1.259794e+01   1.241270e+00  -7.853667e-01   2.349641e-04  -1.391874e-05  -8.691565e-01  -6.860344e-02   1.869753e+01   2.588550e+01   3.236723e-07   1.718367e-06   1.631685e+04 
  3.209954e+02         UND3      WIGGLER   1.258007e+01   2.060274e+01   7.462412e-01  -1.203085e+00   1.792892e-04  -1.391874e-05  -1.134418e+00  -6.381628e-02   1.894908e+01   2.613560e+01   3.236723e-07   1.718367e-06   1.631685e+04 
  3.214274e+02          LU3         DRIF   1.195842e+01   2.166437e+01   6.927780e-01  -1.254403e+00   1.732763e-04  -1.391874e-05  -1.161987e+00  -6.381628e-02   1.898430e+01   2.615605e+01   3.236723e-07   1.718367e-06   1.631685e+04 
  3.215554e+02         QU3D         QUAD   1.195843e+01   2.166663e+01  -6.929108e-01   1.236888e+00   1.727476e-04   5.648448e-06  -1.161466e+00   7.194309e-02   1.899503e+01   2.616194e+01   3.236719e-07   1.713341e-06   1.631685e+04 
  3.219874e+02          LU3         DRIF   1.258021e+01   2.061974e+01  -7.463805e-01   1.186446e+00   1.751878e-04   5.648448e-06  -1.130387e+00   7.194309e-02   1.903026e+01   2.618238e+01   3.236719e-07   1.713341e-06   1.631685e+04 
  3.259874e+02         UND3      WIGGLER   2.053161e+01   1.271384e+01  -1.241471e+00   7.774409e-01   1.977815e-04   5.648448e-06  -8.327596e-01   7.663365e-02   1.928179e+01   2.643120e+01   3.236719e-07   1.713341e-06   1.631685e+04 
  3.264194e+02          LU3         DRIF   2.162734e+01   1.206568e+01  -1.294940e+00   7.229249e-01   2.002217e-04   5.648448e-06  -7.996539e-01   7.663365e-02   1.930230e+01   2.646609e+01   3.236719e-07   1.713341e-06   1.631685e+04 
  3.265474e+02         QU3F         QUAD   2.162721e+01   1.206694e+01   1.295936e+00  -7.328070e-01   1.994305e-04  -1.799501e-05  -7.960954e-01  -2.096436e-02   1.930820e+01   2.647672e+01   3.236733e-07   1.701498e-06   1.631685e+04 
  3.269794e+02          LU3         DRIF   2.053065e+01   1.272386e+01   1.242415e+00  -7.878323e-01   1.916567e-04  -1.799501e-05  -8.051520e-01  -2.096436e-02   1.932870e+01   2.651159e+01   3.236733e-07   1.701498e-06   1.631685e+04 
  3.309794e+02         UND3      WIGGLER   1.257361e+01   2.073039e+01   7.468444e-01  -1.201053e+00   1.196766e-04  -1.799501e-05  -8.810724e-01  -1.693545e-02   1.958031e+01   2.675964e+01   3.236733e-07   1.701498e-06   1.631685e+04 
  3.314114e+02          LU3         DRIF   1.195146e+01   2.179009e+01   6.933229e-01  -1.251952e+00   1.119028e-04  -1.799501e-05  -8.883885e-01  -1.693545e-02   1.961556e+01   2.677996e+01   3.236733e-07   1.701498e-06   1.631685e+04 
  3.315394e+02         QU3D         QUAD   1.195123e+01   2.178986e+01  -6.915582e-01   1.253721e+00   1.104098e-04  -5.361051e-06  -8.838110e-01   8.837250e-02   1.962629e+01   2.678582e+01   3.236725e-07   1.757491e-06   1.631685e+04 
  3.319714e+02          LU3         DRIF   1.257182e+01   2.072868e+01  -7.449925e-01   1.202733e+00   1.080938e-04  -5.361051e-06  -8.456341e-01   8.837250e-02   1.966154e+01   2.680615e+01   3.236725e-07   1.757491e-06   1.631685e+04 
  3.359714e+02         UND3      WIGGLER   2.051081e+01   1.271215e+01  -1.239754e+00   7.886326e-01   8.664958e-05  -5.361051e-06  -4.852111e-01   9.155230e-02   1.991329e+01   2.705432e+01   3.236725e-07   1.757491e-06   1.631685e+04 
  3.364034e+02          LU3         DRIF   2.160504e+01   1.205459e+01  -1.293188e+00   7.335138e-01   8.433361e-05  -5.361051e-06  -4.456605e-01   9.155230e-02   1.993382e+01   2.708923e+01   3.236725e-07   1.757491e-06   1.631685e+04 
  3.365314e+02         QU3F         QUAD   2.160481e+01   1.205296e+01   1.294998e+00  -7.207276e-01   8.300551e-05  -1.536445e-05  -4.375045e-01   3.604841e-02   1.993973e+01   2.709987e+01   3.236737e-07   1.707491e-06   1.631685e+04 
  3.369634e+02          LU3         DRIF   2.050905e+01   1.269919e+01   1.241469e+00  -7.751874e-01   7.636807e-05  -1.536445e-05  -4.219316e-01   3.604841e-02   1.996025e+01   2.713480e+01   3.236737e-07   1.707491e-06   1.631685e+04 
  3.409634e+02         UND3      WIGGLER   1.255983e+01   2.058551e+01   7.458354e-01  -1.183834e+00   1.491027e-05  -1.536445e-05  -2.741764e-01   3.771163e-02   2.021213e+01   2.738398e+01   3.236737e-07   1.707491e-06   1.631685e+04 
  3.413954e+02          LU3         DRIF   1.193856e+01   2.163011e+01   6.923069e-01  -1.234230e+00   8.272825e-06  -1.536445e-05  -2.578850e-01   3.771163e-02   2.024742e+01   2.740445e+01   3.236737e-07   1.707491e-06   1.631685e+04 
  3.415234e+02         QU3D         QUAD   1.193840e+01   2.162772e+01  -6.911064e-01   1.252835e+00   6.368024e-06  -1.443393e-05  -2.509627e-01   7.031513e-02   2.025817e+01   2.741036e+01   3.236735e-07   1.807909e-06   1.631685e+04 
  3.419554e+02          LU3         DRIF   1.255862e+01   2.056744e+01  -7.445755e-01   1.201509e+00   1.325660e-07  -1.443393e-05  -2.205866e-01   7.031513e-02   2.029345e+01   2.743084e+01   3.236735e-07   1.807909e-06   1.631685e+04 
  3.459554e+02         UND3      WIGGLER   2.049556e+01   1.257608e+01  -1.239659e+00   7.836066e-01  -5.760316e-05  -1.443393e-05   6.188168e-02   7.069433e-02   2.054543e+01   2.768138e+01   3.236735e-07   1.807909e-06   1.631685e+04 
  3.463874e+02          LU3         DRIF   2.158972e+01   1.192300e+01  -1.293129e+00   7.281629e-01  -6.383862e-05  -1.443393e-05   9.242163e-02   7.069433e-02   2.056597e+01   2.771666e+01   3.236735e-07   1.807909e-06   1.631685e+04 
  3.465154e+02         QU3F         QUAD   2.158971e+01   1.192073e+01   1.293228e+00  -7.103994e-01  -6.521001e-05  -6.967066e-06   1.020630e-01   8.014676e-02   2.057189e+01   2.772743e+01   3.236729e-07   1.754615e-06   1.631685e+04 
  3.469474e+02          LU3         DRIF   2.049546e+01   1.255808e+01   1.239753e+00  -7.649276e-01  -6.821978e-05  -6.967066e-06   1.366864e-01   8.014676e-02   2.059242e+01   2.776274e+01   3.236729e-07   1.754615e-06   1.631685e+04 
  3.509474e+02         UND3      WIGGLER   1.255796e+01   2.036855e+01   7.446216e-01  -1.175253e+00  -9.608805e-05  -6.967066e-06   4.549525e-01   7.873315e-02   2.084441e+01   2.801471e+01   3.236729e-07   1.754615e-06   1.631685e+04 
  3.513794e+02          LU3         DRIF   1.193771e+01   2.140578e+01   6.911474e-01  -1.225757e+00  -9.909782e-05  -6.967066e-06   4.889652e-01   7.873315e-02   2.087970e+01   2.803540e+01   3.236729e-07   1.754615e-06   1.631685e+04 
  3.515074e+02         QU3D         QUAD   1.193784e+01   2.140454e+01  -6.921857e-01   1.235456e+00  -1.007042e-04  -1.816355e-05   4.955562e-01   2.412232e-02   2.089045e+01   2.804136e+01   3.236735e-07   1.821468e-06   1.631685e+04 
  3.519394e+02          LU3         DRIF   1.255901e+01   2.035913e+01  -7.457113e-01   1.184468e+00  -1.085509e-04  -1.816355e-05   5.059771e-01   2.412232e-02   2.092574e+01   2.806206e+01   3.236735e-07   1.821468e-06   1.631685e+04 
  3.559394e+02         UND3      WIGGLER   2.050713e+01   1.249389e+01  -1.241319e+00   7.693168e-01  -1.812051e-04  -1.816355e-05   5.973394e-01   2.148616e-02   2.117764e+01   2.831474e+01   3.236735e-07   1.821468e-06   1.631685e+04 
  3.563714e+02          LU3         DRIF   2.160276e+01   1.185298e+01  -1.294844e+00   7.142757e-01  -1.890517e-04  -1.816355e-05   6.066214e-01   2.148616e-02   2.119817e+01   2.835025e+01   3.236735e-07   1.821468e-06   1.631685e+04 
  3.564994e+02         QU3F         QUAD   2.160298e+01   1.185322e+01   1.293095e+00  -7.161124e-01  -1.899533e-04   4.094369e-06   6.139803e-01   9.364806e-02   2.120408e+01   2.836108e+01   3.236721e-07   1.802682e-06   1.631685e+04 
  3.569314e+02          LU3         DRIF   2.050883e+01   1.249576e+01   1.239660e+00  -7.712482e-01  -1.881845e-04   4.094369e-06   6.544363e-01   9.364806e-02   2.122460e+01   2.839658e+01   3.236721e-07   1.802682e-06   1.631685e+04 
  3.609314e+02         UND3      WIGGLER   1.257061e+01   2.037970e+01   7.448963e-01  -1.187183e+00  -1.718071e-04   4.094369e-06   1.021603e+00   8.964348e-02   2.147637e+01   2.864912e+01   3.236721e-07   1.802682e-06   1.631685e+04 
  3.613634e+02          LU3         DRIF   1.195010e+01   2.142748e+01   6.914618e-01  -1.238256e+00  -1.700383e-04   4.094369e-06   1.060329e+00   8.964348e-02   2.151163e+01   2.866979e+01   3.236721e-07   1.802682e-06   1.631685e+04 
  3.614914e+02         QU3D         QUAD   1.195033e+01   2.142911e+01  -6.932905e-01   1.225630e+00  -1.707429e-04  -1.511767e-05   1.063984e+00  -3.261859e-02   2.152237e+01   2.867575e+01   3.236726e-07   1.805710e-06   1.631685e+04 
  3.619234e+02          LU3         DRIF   1.257246e+01   2.039196e+01  -7.468155e-01   1.175188e+00  -1.772738e-04  -1.511767e-05   1.049892e+00  -3.261859e-02   2.155762e+01   2.869642e+01   3.236726e-07   1.805710e-06   1.631685e+04 
  3.659234e+02         UND3      WIGGLER   2.052939e+01   1.257930e+01  -1.242417e+00   7.655346e-01  -2.377445e-04  -1.511767e-05   9.098305e-01  -3.730098e-02   2.180924e+01   2.894802e+01   3.236726e-07   1.805710e-06   1.631685e+04 
  3.663554e+02          LU3         DRIF   2.162596e+01   1.194141e+01  -1.295942e+00   7.110665e-01  -2.442753e-04  -1.511767e-05   8.937165e-01  -3.730098e-02   2.182975e+01   2.898327e+01   3.236726e-07   1.805710e-06   1.631685e+04 
  3.664834e+02         QU3F         QUAD   2.162611e+01   1.194382e+01   1.294785e+00  -7.299622e-01  -2.443662e-04   1.369850e-05   8.958415e-01   7.055044e-02   2.183565e+01   2.899402e+01   3.236725e-07   1.811853e-06   1.631685e+04 
  3.669154e+02          LU3         DRIF   2.053051e+01   1.259846e+01   1.241320e+00  -7.854042e-01  -2.384485e-04   1.369850e-05   9.263193e-01   7.055044e-02   2.185615e+01   2.902924e+01   3.236725e-07   1.811853e-06   1.631685e+04 
  3.709154e+02         UND3      WIGGLER   1.258013e+01   2.060353e+01   7.462762e-01  -1.203117e+00  -1.836545e-04   1.369850e-05   1.198799e+00   6.547288e-02   2.210769e+01   2.927933e+01   3.236725e-07   1.811853e-06   1.631685e+04 
  3.713474e+02          LU3         DRIF   1.195844e+01   2.166519e+01   6.928115e-01  -1.254434e+00  -1.777367e-04   1.369850e-05   1.227084e+00   6.547288e-02   2.214292e+01   2.929977e+01   3.236725e-07   1.811853e-06   1.631685e+04 
  3.714754e+02         QU3D         QUAD   1.195845e+01   2.166744e+01  -6.928796e-01   1.236952e+00  -1.772694e-04  -6.388458e-06   1.226295e+00  -7.778030e-02   2.215365e+01   2.930567e+01   3.236721e-07   1.809721e-06   1.631685e+04 
  3.719074e+02          LU3         DRIF   1.258020e+01   2.062050e+01  -7.463477e-01   1.186508e+00  -1.800292e-04  -6.388458e-06   1.192694e+00  -7.778030e-02   2.218888e+01   2.932611e+01   3.236721e-07   1.809721e-06   1.631685e+04 
  3.759074e+02         UND3      WIGGLER   2.053128e+01   1.271414e+01  -1.241423e+00   7.774930e-01  -2.055831e-04  -6.388458e-06   8.711989e-01  -8.271157e-02   2.244042e+01   2.957492e+01   3.236721e-07   1.809721e-06   1.631685e+04 
  3.763394e+02          LU3         DRIF   2.162697e+01   1.206594e+01  -1.294891e+00   7.229756e-01  -2.083429e-04  -6.388458e-06   8.354675e-01  -8.271157e-02   2.246092e+01   2.960981e+01   3.236721e-07   1.809721e-06   1.631685e+04 
  3.764674e+02         QU3F         QUAD   2.162683e+01   1.206719e+01   1.295940e+00  -7.327862e-01  -2.075835e-04   1.823898e-05   8.314045e-01   1.914889e-02   2.246682e+01   2.962044e+01   3.236736e-07   1.795620e-06   1.631685e+04 
  3.768994e+02          LU3         DRIF   2.053026e+01   1.272408e+01   1.242417e+00  -7.878092e-01  -1.997043e-04   1.823898e-05   8.396769e-01   1.914889e-02   2.248732e+01   2.965531e+01   3.236736e-07   1.795620e-06   1.631685e+04 
  3.808994e+02         UND3      WIGGLER   1.257325e+01   2.073035e+01   7.468365e-01  -1.201009e+00  -1.267483e-04   1.823898e-05   9.080295e-01   1.497308e-02   2.273894e+01   2.990335e+01   3.236736e-07   1.795620e-06   1.631685e+04 
  3.813314e+02          LU3         DRIF   1.195110e+01   2.179001e+01   6.933138e-01  -1.251907e+00  -1.188691e-04   1.823898e-05   9.144979e-01   1.497308e-02   2.277419e+01   2.992368e+01   3.236736e-07   1.795620e-06   1.631685e+04 
  3.814594e+02         QU3D         QUAD   1.195087e+01   2.178977e+01  -6.915263e-01   1.253757e+00  -1.173966e-04   4.796865e-06   9.094775e-01  -9.332132e-02   2.278492e+01   2.992954e+01   3.236727e-07   1.855430e-06   1.631685e+04 
  3.818914e+02          LU3         DRIF   1.257144e+01   2.072856e+01  -7.449606e-01   1.202767e+00  -1.153243e-04   4.796865e-06   8.691627e-01  -9.332132e-02   2.282017e+01   2.994987e+01   3.236727e-07   1.855430e-06   1.631685e+04 
  3.858914e+02         UND3      WIGGLER   2.051017e+01   1.271184e+01  -1.239722e+00   7.886464e-01  -9.613687e-05   4.796865e-06   4.887832e-01  -9.656587e-02   2.307193e+01   3.019804e+01   3.236727e-07   1.855430e-06   1.631685e+04 
  3.863234e+02          LU3         DRIF   2.160437e+01   1.205426e+01  -1.293157e+00   7.335255e-01  -9.406463e-05   4.796865e-06   4.470667e-01  -9.656587e-02   2.309245e+01   3.023295e+01   3.236727e-07   1.855430e-06   1.631685e+04 
  3.864514e+02         QU3F         QUAD   2.160414e+01   1.205263e+01   1.294949e+00  -7.206771e-01  -9.273339e-05   1.597757e-05   4.382782e-01  -4.093118e-02   2.309836e+01   3.024360e+01   3.236739e-07   1.803872e-06   1.631685e+04 
  3.868834e+02          LU3         DRIF   2.050843e+01   1.269882e+01   1.241422e+00  -7.751358e-01  -8.583108e-05   1.597757e-05   4.205959e-01  -4.093118e-02   2.311889e+01   3.027852e+01   3.236739e-07   1.803872e-06   1.631685e+04 
  3.908834e+02         UND3      WIGGLER   1.255956e+01   2.058469e+01   7.457956e-01  -1.183776e+00  -2.192079e-05   1.597757e-05   2.533845e-01  -4.254152e-02   2.337078e+01   3.052771e+01   3.236739e-07   1.803872e-06   1.631685e+04 
  3.913154e+02          LU3         DRIF   1.193832e+01   2.162925e+01   6.922680e-01  -1.234171e+00  -1.501848e-05   1.597757e-05   2.350066e-01  -4.254152e-02   2.340606e+01   3.054819e+01   3.236739e-07   1.803872e-06   1.631685e+04 
  3.914434e+02         QU3D         QUAD   1.193817e+01   2.162685e+01  -6.911183e-01   1.252794e+00  -1.308517e-05   1.426681e-05   2.276360e-01  -7.248028e-02   2.341681e+01   3.055409e+01   3.236737e-07   1.905419e-06   1.631685e+04 
  3.918754e+02          LU3         DRIF   1.255839e+01   2.056661e+01  -7.445890e-01   1.201468e+00  -6.921907e-06   1.426681e-05   1.963246e-01  -7.248028e-02   2.345210e+01   3.057457e+01   3.236737e-07   1.905419e-06   1.631685e+04 
  3.958754e+02         UND3      WIGGLER   2.049550e+01   1.257559e+01  -1.239688e+00   7.835630e-01   5.014531e-05   1.426681e-05  -9.454566e-02  -7.272346e-02   2.370408e+01   3.082512e+01   3.236737e-07   1.905419e-06   1.631685e+04 
  3.963074e+02          LU3         DRIF   2.158969e+01   1.192254e+01  -1.293159e+00   7.281195e-01   5.630857e-05   1.426681e-05  -1.259622e-01  -7.272346e-02   2.372462e+01   3.086041e+01   3.236737e-07   1.905419e-06   1.631685e+04 
  3.964354e+02         QU3F         QUAD   2.158969e+01   1.192029e+01   1.293194e+00  -7.103891e-01   5.771684e-05   7.709583e-06  -1.361219e-01  -8.622694e-02   2.373054e+01   3.087117e+01   3.236730e-07   1.852384e-06   1.631685e+04 
  3.968674e+02          LU3         DRIF   2.049547e+01   1.255762e+01   1.239722e+00  -7.649188e-01   6.104738e-05   7.709583e-06  -1.733719e-01  -8.622694e-02   2.375107e+01   3.090649e+01   3.236730e-07   1.852384e-06   1.631685e+04 
  4.008674e+02         UND3      WIGGLER   1.255816e+01   2.036809e+01   7.446054e-01  -1.175261e+00   9.188571e-05   7.709583e-06  -5.155320e-01  -8.458093e-02   2.400306e+01   3.115846e+01   3.236730e-07   1.852384e-06   1.631685e+04 
  4.012994e+02          LU3         DRIF   1.193792e+01   2.140533e+01   6.911329e-01  -1.225766e+00   9.521625e-05   7.709583e-06  -5.520709e-01  -8.458093e-02   2.403835e+01   3.117915e+01   3.236730e-07   1.852384e-06   1.631685e+04 
  4.014274e+02         QU3D         QUAD   1.193806e+01   2.140409e+01  -6.922247e-01   1.235395e+00   9.688904e-05   1.845944e-05  -5.589439e-01  -2.267455e-02   2.404910e+01   3.118512e+01   3.236737e-07   1.917877e-06   1.631685e+04 
  4.018594e+02          LU3         DRIF   1.255927e+01   2.035874e+01  -7.457513e-01   1.184409e+00   1.048635e-04   1.845944e-05  -5.687393e-01  -2.267455e-02   2.408438e+01   3.120581e+01   3.236737e-07   1.917877e-06   1.631685e+04 
  4.058594e+02         UND3      WIGGLER   2.050774e+01   1.249390e+01  -1.241368e+00   7.692762e-01   1.787013e-04   1.845944e-05  -6.537310e-01  -1.975369e-02   2.433628e+01   3.145850e+01   3.236737e-07   1.917877e-06   1.631685e+04 
  4.062914e+02          LU3         DRIF   2.160341e+01   1.185302e+01  -1.294894e+00   7.142372e-01   1.866758e-04   1.845944e-05  -6.622646e-01  -1.975369e-02   2.435681e+01   3.149401e+01   3.236737e-07   1.917877e-06   1.631685e+04 
  4.064194e+02         QU3F         QUAD   2.160364e+01   1.185327e+01   1.293123e+00  -7.161565e-01   1.876335e-04  -3.513196e-06  -6.698291e-01  -9.859714e-02   2.436272e+01   3.150483e+01   3.236723e-07   1.899855e-06   1.631685e+04 
  4.068514e+02          LU3         DRIF   2.050946e+01   1.249585e+01   1.239689e+00  -7.712944e-01   1.861158e-04  -3.513196e-06  -7.124230e-01  -9.859714e-02   2.438324e+01   3.154034e+01   3.236723e-07   1.899855e-06   1.631685e+04 
  4.108514e+02         UND3      WIGGLER   1.257100e+01   2.038023e+01   7.449263e-01  -1.187246e+00   1.720630e-04  -3.513196e-06  -1.098771e+00  -9.426964e-02   2.463501e+01   3.179287e+01   3.236723e-07   1.899855e-06   1.631685e+04 
  4.112834e+02          LU3         DRIF   1.195047e+01   2.142807e+01   6.914919e-01  -1.238321e+00   1.705453e-04  -3.513196e-06  -1.139496e+00  -9.426964e-02   2.467026e+01   3.181354e+01   3.236723e-07   1.899855e-06   1.631685e+04 
  4.114114e+02         QU3D         QUAD   1.195070e+01   2.142970e+01  -6.933022e-01   1.225634e+00   1.713283e-04   1.576124e-05  -1.143158e+00   3.712493e-02   2.468100e+01   3.181950e+01   3.236728e-07   1.902507e-06   1.631685e+04 
  4.118434e+02          LU3         DRIF   1.257283e+01   2.039255e+01  -7.468262e-01   1.175192e+00   1.781371e-04   1.576124e-05  -1.127120e+00   3.712493e-02   2.471625e+01   3.184017e+01   3.236728e-07   1.902507e-06   1.631685e+04 
  4.158434e+02         UND3      WIGGLER   2.052981e+01   1.257980e+01  -1.242418e+00   7.655531e-01   2.411821e-04   1.576124e-05  -9.683540e-01   4.213166e-02   2.496786e+01   3.209176e+01   3.236728e-07   1.902507e-06   1.631685e+04 
  4.162754e+02          LU3         DRIF   2.162638e+01   1.194189e+01  -1.295942e+00   7.110862e-01   2.479909e-04   1.576124e-05  -9.501531e-01   4.213166e-02   2.498837e+01   3.212701e+01   3.236728e-07   1.902507e-06   1.631685e+04 
  4.164034e+02         QU3F         QUAD   2.162653e+01   1.194430e+01   1.294835e+00  -7.299997e-01   2.481354e-04  -1.350657e-05  -9.520922e-01  -7.247305e-02   2.499427e+01   3.213776e+01   3.236728e-07   1.907985e-06   1.631685e+04 
  4.168354e+02          LU3         DRIF   2.053089e+01   1.259897e+01   1.241369e+00  -7.854414e-01   2.423006e-04  -1.350657e-05  -9.834005e-01  -7.247305e-02   2.501478e+01   3.217298e+01   3.236728e-07   1.907985e-06   1.631685e+04 
  4.208354e+02         UND3      WIGGLER   1.258017e+01   2.060432e+01   7.463105e-01  -1.203148e+00   1.882743e-04  -1.350657e-05  -1.263003e+00  -6.710570e-02   2.526631e+01   3.242306e+01   3.236728e-07   1.907985e-06   1.631685e+04 
  4.212674e+02          LU3         DRIF   1.195845e+01   2.166601e+01   6.928442e-01  -1.254465e+00   1.824395e-04  -1.350657e-05  -1.291992e+00  -6.710570e-02   2.530154e+01   3.244350e+01   3.236728e-07   1.907985e-06   1.631685e+04 
  4.213954e+02         QU3D         QUAD   1.195845e+01   2.166825e+01  -6.928477e-01   1.237015e+00   1.820317e-04   7.128016e-06  -1.290934e+00   8.361948e-02   2.531227e+01   3.244940e+01   3.236723e-07   1.908483e-06   1.631685e+04 
  4.218274e+02          LU3         DRIF   1.258017e+01   2.062126e+01  -7.463142e-01   1.186571e+00   1.851110e-04   7.128016e-06  -1.254811e+00   8.361948e-02   2.534750e+01   3.246984e+01   3.236723e-07   1.908483e-06   1.631685e+04 
  4.258274e+02         UND3      WIGGLER   2.053093e+01   1.271444e+01  -1.241374e+00   7.775451e-01   2.136231e-04   7.128016e-06  -9.094414e-01   8.879054e-02   2.559904e+01   3.271864e+01   3.236723e-07   1.908483e-06   1.631685e+04 
  4.262594e+02          LU3         DRIF   2.162657e+01   1.206619e+01  -1.294841e+00   7.230262e-01   2.167024e-04   7.128016e-06  -8.710839e-01   8.879054e-02   2.561954e+01   3.275353e+01   3.236723e-07   1.908483e-06   1.631685e+04 
  4.263874e+02         QU3F         QUAD   2.162643e+01   1.206743e+01   1.295942e+00  -7.327652e-01   2.159729e-04  -1.851200e-05  -8.665147e-01  -1.730864e-02   2.562544e+01   3.276416e+01   3.236738e-07   1.892358e-06   1.631685e+04 
  4.268194e+02          LU3         DRIF   2.052986e+01   1.272431e+01   1.242418e+00  -7.877860e-01   2.079757e-04  -1.851200e-05  -8.739920e-01  -1.730864e-02   2.564595e+01   3.279903e+01   3.236738e-07   1.892358e-06   1.631685e+04 
  4.308194e+02         UND3      WIGGLER   1.257288e+01   2.073031e+01   7.468272e-01  -1.200965e+00   1.339277e-04  -1.851200e-05  -9.346802e-01  -1.298716e-02   2.589756e+01   3.304707e+01   3.236738e-07   1.892358e-06   1.631685e+04 
  4.312514e+02          LU3         DRIF   1.195074e+01   2.178993e+01   6.933034e-01  -1.251861e+00   1.259305e-04  -1.851200e-05  -9.402906e-01  -1.298716e-02   2.593281e+01   3.306740e+01   3.236738e-07   1.892358e-06   1.631685e+04 
  4.313794e+02         QU3D         QUAD   1.195051e+01   2.178968e+01  -6.914952e-01   1.253792e+00   1.244755e-04  -4.250925e-06  -9.348267e-01   9.825714e-02   2.594355e+01   3.307326e+01   3.236730e-07   1.955538e-06   1.631685e+04 
  4.318114e+02          LU3         DRIF   1.257104e+01   2.072843e+01  -7.449296e-01   1.202800e+00   1.226391e-04  -4.250925e-06  -8.923796e-01   9.825714e-02   2.597880e+01   3.309359e+01   3.236730e-07   1.955538e-06   1.631685e+04 
  4.358114e+02         UND3      WIGGLER   2.050953e+01   1.271153e+01  -1.239692e+00   7.886600e-01   1.056354e-04  -4.250925e-06  -4.920984e-01   1.015651e-01   2.623057e+01   3.334176e+01   3.236730e-07   1.955538e-06   1.631685e+04 
  4.362434e+02          LU3         DRIF   2.160371e+01   1.205394e+01  -1.293126e+00   7.335370e-01   1.037990e-04  -4.250925e-06  -4.482223e-01   1.015651e-01   2.625109e+01   3.337667e+01   3.236730e-07   1.955538e-06   1.631685e+04 
  4.363714e+02         QU3F         QUAD   2.160348e+01   1.205230e+01   1.294900e+00  -7.206266e-01   1.024622e-04  -1.660921e-05  -4.388011e-01   4.582962e-02   2.625700e+01   3.338732e+01   3.236741e-07   1.902646e-06   1.631685e+04 
  4.368034e+02          LU3         DRIF   2.050781e+01   1.269844e+01   1.241373e+00  -7.750842e-01   9.528706e-05  -1.660921e-05  -4.190027e-01   4.582962e-02   2.627753e+01   3.342224e+01   3.236741e-07   1.902646e-06   1.631685e+04 
  4.408034e+02         UND3      WIGGLER   1.255929e+01   2.058388e+01   7.457556e-01  -1.183718e+00   2.885022e-05  -1.660921e-05  -2.322749e-01   4.738573e-02   2.652942e+01   3.367144e+01   3.236741e-07   1.902646e-06   1.631685e+04 
  4.412354e+02          LU3         DRIF   1.193809e+01   2.162838e+01   6.922289e-01  -1.234112e+00   2.167504e-05  -1.660921e-05  -2.118043e-01   4.738573e-02   2.656471e+01   3.369192e+01   3.236741e-07   1.902646e-06   1.631685e+04 
  4.413634e+02         QU3D         QUAD   1.193795e+01   2.162598e+01  -6.911314e-01   1.252752e+00   1.971018e-05  -1.412864e-05  -2.039861e-01   7.462244e-02   2.657546e+01   3.369782e+01   3.236740e-07   2.005066e-06   1.631685e+04 
  4.417954e+02          LU3         DRIF   1.255818e+01   2.056578e+01  -7.446038e-01   1.201426e+00   1.360661e-05  -1.412864e-05  -1.717492e-01   7.462244e-02   2.661075e+01   3.371831e+01   3.236740e-07   2.005066e-06   1.631685e+04 
